;turma;idSection;idStudent;idProblem;idAttempt;timeAttempt;isCorrectAnswer;answerCode;hasSkipped;idEvent;number;timeEvent;typeEvent;answerProblemLevelStudent;answerProblemLevelSystem;abuso;p1;p2;p3;p4
8621;2;4;94;24;3052;0;1;1;1;89;1;28;2;2;2;1;0;1;1;0
8622;2;4;94;24;3052;0;1;1;1;93;1;12;2;2;1;1;0;0;0;1
8623;2;4;94;24;3052;0;1;1;1;96;4;9;2;2;1;1;1;0;1;1
8624;2;4;94;24;3054;0;1;1;1;93;1;3087;1;2;2;1;0;1;0;1
8625;2;4;94;24;3054;0;1;1;1;95;3;3090;1;2;5;1;1;1;0;0
8626;2;4;94;24;3054;0;1;1;1;93;1;80;2;2;3;1;0;0;1;1
8627;2;4;94;24;3054;0;1;1;1;93;1;3102;2;2;1;1;0;1;0;0
8628;2;4;94;24;3054;0;1;1;1;96;4;73;2;2;2;1;1;1;1;1
8629;2;4;94;24;3054;0;1;1;1;96;4;3084;2;2;4;1;0;1;0;1
8630;2;4;94;25;2055;0;1;1;1;81;1;3;2;2;3;1;0;0;1;0
8631;2;4;94;25;2055;0;1;1;1;97;1;43;2;2;2;1;0;1;0;1
8632;2;4;94;25;3140;0;1;1;1;97;1;13;1;2;1;1;0;1;0;0
8633;2;4;94;25;3140;0;1;1;1;97;1;45;2;2;5;1;1;0;0;0
8634;2;4;94;25;3140;0;1;1;1;97;1;23;2;2;4;1;0;1;0;1
8635;2;4;94;25;3140;0;1;1;1;100;4;10;2;2;3;1;1;0;1;1
8636;2;4;94;26;3142;0;1;1;1;104;4;9;1;2;5;1;0;0;1;1
8637;2;4;94;26;3142;0;1;1;1;101;1;26;2;2;4;1;0;0;1;1
8638;2;4;94;26;3142;0;1;1;1;101;1;22;2;2;5;1;1;0;0;0
8639;2;4;94;26;3142;0;1;1;1;104;4;4;2;2;2;1;1;0;0;1
8640;2;4;95;1;2382;0;1;1;1;2;2;8;1;3;2;1;1;0;1;1
8641;2;4;95;1;2382;0;1;1;1;1;1;56;2;3;4;1;1;0;1;0
8642;2;4;95;1;2382;0;1;1;1;1;1;11;2;3;4;1;1;0;0;0
8643;2;4;95;1;2382;0;1;1;1;4;4;7;2;3;5;1;1;1;0;0
8644;2;4;95;1;2392;0;1;1;1;77;1;19;2;4;4;1;1;0;1;0
8645;2;4;95;10;2015;0;1;1;1;37;1;22;2;3;5;0;0;0;0;0
8646;2;4;95;10;2015;0;1;1;1;89;1;2;2;3;1;0;0;0;0;0
8647;2;4;95;10;2384;0;1;1;1;37;1;6;1;4;4;0;0;0;0;0
8648;2;4;95;10;2384;0;1;1;1;37;1;34;2;4;1;0;0;0;0;0
8649;2;4;95;10;2384;0;1;1;1;37;1;10;2;4;2;0;0;0;0;0
8650;2;4;95;10;2384;0;1;1;1;40;4;5;2;4;3;1;1;0;0;0
8651;2;4;95;10;2394;0;1;1;1;1;1;59;2;4;5;1;1;1;1;0
8652;2;4;95;11;2388;0;1;1;1;43;3;6;1;4;3;1;0;1;0;0
8653;2;4;95;11;2388;0;1;1;1;44;4;3;1;4;4;1;1;1;0;0
8654;2;4;95;11;2388;0;1;1;1;41;1;22;2;4;4;1;1;0;0;1
8655;2;4;95;11;2388;0;1;1;1;41;1;9;2;4;2;1;0;1;1;1
8656;2;4;95;11;2388;0;1;1;1;44;4;24;2;4;1;1;0;1;1;0
8657;2;4;95;11;2389;0;1;1;1;1;1;10;2;4;2;1;1;0;0;0
8658;2;4;95;17;2373;0;1;1;1;66;2;2;1;3;1;1;0;0;0;1
8659;2;4;95;17;2373;0;1;1;1;65;1;19;2;3;1;1;1;1;0;0
8660;2;4;95;17;2373;0;1;1;1;65;1;6;2;3;2;1;1;1;1;1
8661;2;4;95;18;2375;0;0;1;1;71;3;3;1;4;3;1;0;1;0;0
8662;2;4;95;18;2375;0;0;1;1;69;1;37;2;4;5;1;0;0;0;1
8663;2;4;95;18;2375;0;0;1;1;69;1;7;2;4;2;1;1;0;0;0
8664;2;4;95;18;2376;0;1;1;1;70;2;8;1;3;2;1;1;1;1;0
8665;2;4;95;18;2376;0;1;1;1;69;1;10;2;3;1;1;0;1;1;0
8666;2;4;95;18;2376;0;1;1;1;72;4;6;2;3;5;1;1;1;1;1
8667;2;4;95;18;2519;0;1;1;1;77;1;52;2;4;5;0;0;0;0;0
8668;2;4;95;19;2358;0;0;1;1;73;1;60;2;4;5;0;0;0;0;0
8669;2;4;95;19;2358;0;0;1;1;93;1;4;2;4;5;0;0;0;0;0
8670;2;4;95;19;2361;15;0;1;1;74;2;3;1;4;5;0;0;0;0;0
8671;2;4;95;19;2364;0;0;1;1;73;1;3;2;4;2;0;0;0;0;0
8672;2;4;95;19;2364;0;0;1;1;73;1;34;2;4;3;0;0;0;0;0
8673;2;4;95;19;2365;0;1;1;1;97;1;4;2;4;2;1;1;0;0;0
8674;2;4;95;19;2524;0;1;1;1;76;4;4;1;4;2;1;1;1;1;0
8675;2;4;95;19;2524;0;1;1;1;73;1;9;2;4;5;1;1;0;0;0
8676;2;4;95;19;2524;0;1;1;1;74;2;4;2;4;1;1;1;0;0;0
8677;2;4;95;19;2524;0;1;1;1;76;4;2;2;4;3;1;1;0;0;0
8678;2;4;95;19;2527;5;1;1;1;93;1;5;2;4;4;0;0;0;0;0
8679;2;4;95;20;2380;0;0;1;1;77;1;3;1;3;5;0;0;0;0;0
8680;2;4;95;20;2380;0;0;1;1;77;1;17;2;3;5;0;0;0;0;0
8681;2;4;95;20;2380;0;0;1;1;77;1;6;2;3;4;0;0;0;0;0
8682;2;4;95;20;2393;0;1;1;1;37;1;2;2;4;3;0;0;0;0;0
8683;2;4;95;20;2520;0;1;1;1;79;3;4;1;4;2;1;1;1;1;1
8684;2;4;95;20;2520;0;1;1;1;77;1;8;2;4;1;1;1;1;0;0
8685;2;4;95;20;2520;0;1;1;1;80;4;2;2;4;4;1;1;1;0;1
8686;2;4;95;20;2523;0;1;1;1;73;1;2;2;4;3;1;1;0;1;1
8687;2;4;95;21;1995;70;1;1;0;84;4;59;1;3;3;1;0;1;0;1
8688;2;4;95;21;1995;70;1;1;0;81;1;33;2;3;1;1;1;1;0;0
8689;2;4;95;21;1995;70;1;1;0;81;1;43;2;3;3;1;0;0;1;1
8690;2;4;95;21;1995;70;1;1;0;81;1;70;2;3;5;1;0;1;1;0
8691;2;4;95;21;1995;70;1;1;0;82;2;40;2;3;1;1;1;0;0;0
8692;2;4;95;21;1995;70;1;1;0;82;2;56;2;3;2;1;0;1;0;0
8693;2;4;95;21;1995;70;1;1;0;83;3;39;2;3;4;1;0;0;1;1
8694;2;4;95;21;1995;70;1;1;0;83;3;57;2;3;1;1;0;0;1;1
8695;2;4;95;21;1995;70;1;1;0;84;4;29;2;3;3;1;1;0;1;1
8696;2;4;95;21;1995;70;1;1;0;84;4;58;2;3;2;1;1;1;0;0
8697;2;4;95;21;2007;8;1;1;1;85;1;9;2;4;3;1;1;0;1;1
8698;2;4;95;21;2355;5;0;1;1;81;1;19;2;4;3;1;0;1;0;1
8699;2;4;95;21;2518;5;1;1;1;69;1;5;2;4;4;1;0;1;0;0
8700;2;4;95;21;2538;4;1;1;1;84;4;691;2;2;4;1;1;0;1;1
8701;2;4;95;21;5035;20;1;1;0;84;4;13;1;3;5;1;1;0;0;0
8702;2;4;95;21;5035;20;1;1;0;81;1;20;2;3;5;1;0;1;0;0
8703;2;4;95;21;5035;20;1;1;0;83;3;12;2;3;1;1;1;0;0;0
8704;2;4;95;21;5035;20;1;1;0;84;4;10;2;3;4;1;1;1;1;0
8705;2;4;95;21;5153;0;0;1;1;81;1;55;2;3;2;1;1;1;1;1
8706;2;4;95;22;2008;0;1;1;1;85;1;35;1;4;5;1;1;0;1;0
8707;2;4;95;22;2008;0;1;1;1;85;1;41;2;4;3;1;1;0;0;1
8708;2;4;95;22;2008;0;1;1;1;88;4;31;2;4;5;1;1;1;1;0
8709;2;4;95;22;2088;0;1;1;1;93;1;5;2;3;3;1;0;0;0;1
8710;2;4;95;23;2014;2;1;1;1;89;1;42;2;3;4;1;1;0;0;0
8711;2;4;95;23;2017;0;1;1;1;92;4;31;1;3;3;1;0;1;1;1
8712;2;4;95;23;2017;0;1;1;1;89;1;39;2;3;4;1;1;0;0;0
8713;2;4;95;23;2017;0;1;1;1;92;4;30;2;3;2;1;0;1;0;0
8714;2;4;95;24;2024;0;1;1;1;85;1;240;2;2;2;1;0;1;0;1
8715;2;4;95;24;2024;0;1;1;1;93;1;55;2;2;2;1;1;1;0;0
8716;2;4;95;24;2094;0;1;1;1;93;1;400;1;3;5;1;1;1;1;0
8717;2;4;95;24;2094;0;1;1;1;95;3;399;1;3;4;1;1;0;1;1
8718;2;4;95;24;2094;0;1;1;1;93;1;395;2;3;3;1;1;1;1;0
8719;2;4;95;24;2094;0;1;1;1;96;4;394;2;3;3;1;0;0;1;1
8720;2;4;95;24;2356;0;0;1;1;93;1;2;1;4;4;0;0;0;0;0
8721;2;4;95;24;2356;0;0;1;1;93;1;46;2;4;1;0;0;0;0;0
8722;2;4;95;24;2356;0;0;1;1;93;1;9;2;4;1;0;0;0;0;0
8723;2;4;95;24;2359;0;0;1;1;73;1;4;2;4;5;0;0;0;0;0
8724;2;4;95;24;2529;0;1;1;1;95;3;3;1;4;2;1;1;0;1;1
8725;2;4;95;24;2529;0;1;1;1;93;1;8;2;4;5;1;1;0;0;0
8726;2;4;95;24;2529;0;1;1;1;95;3;2;2;4;3;1;0;1;1;1
8727;2;4;95;24;2529;0;1;1;1;96;4;37;2;4;5;1;1;1;1;0
8728;2;4;95;25;2363;0;0;1;1;97;1;7;1;4;4;1;0;1;0;1
8729;2;4;95;25;2363;0;0;1;1;99;3;7;1;4;2;1;1;1;0;0
8730;2;4;95;25;2363;0;0;1;1;97;1;2;2;4;4;1;1;0;0;0
8731;2;4;95;25;2363;0;0;1;1;100;4;5;2;4;4;1;1;1;0;1
8732;2;4;95;25;2366;0;1;1;1;97;1;6;2;4;2;1;1;0;0;0
8733;2;4;95;26;2368;0;1;1;1;104;4;37;1;3;2;1;1;0;0;1
8734;2;4;95;26;2368;0;1;1;1;101;1;58;2;3;5;1;0;0;1;1
8735;2;4;95;26;2368;0;1;1;1;101;1;41;2;3;5;1;0;1;0;1
8736;2;4;95;26;2368;0;1;1;1;104;4;36;2;3;3;1;1;0;1;1
8737;2;4;97;1;2025;10;1;1;1;1;1;71;1;2;4;0;0;0;0;0
8738;2;4;97;1;2025;10;1;1;1;1;1;460;1;2;1;0;0;0;0;0
8739;2;4;97;1;2025;10;1;1;1;1;1;463;1;2;2;0;0;0;0;0
8740;2;4;97;1;2025;10;1;1;1;2;2;69;1;2;4;0;0;0;0;0
8741;2;4;97;1;2025;10;1;1;1;2;2;267;1;2;3;0;0;0;0;0
8742;2;4;97;1;2025;10;1;1;1;2;2;270;1;2;5;0;0;0;0;0
8743;2;4;97;1;2025;10;1;1;1;2;2;462;1;2;5;0;0;0;0;1
8744;2;4;97;1;2025;10;1;1;1;2;2;468;1;2;5;0;1;0;0;0
8745;2;4;97;1;2025;10;1;1;1;3;3;70;1;2;5;0;1;1;1;1
8746;2;4;97;1;2025;10;1;1;1;3;3;461;1;2;4;0;0;1;1;1
8747;2;4;97;1;2025;10;1;1;1;3;3;464;1;2;2;0;1;1;1;0
8748;2;4;97;1;2025;10;1;1;1;4;4;70;1;2;5;0;0;1;1;0
8749;2;4;97;1;2025;10;1;1;1;4;4;268;1;2;2;0;1;1;0;1
8750;2;4;97;1;2025;10;1;1;1;4;4;462;1;2;5;0;1;1;1;0
8751;2;4;97;1;2025;10;1;1;1;4;4;464;1;2;4;0;0;1;0;0
8752;2;4;97;1;2025;10;1;1;1;1;1;49;2;2;2;0;0;0;0;0
8753;2;4;97;1;2025;10;1;1;1;1;1;394;2;2;2;0;0;0;0;0
8754;2;4;97;1;2025;10;1;1;1;1;1;418;2;2;1;0;0;0;0;0
8755;2;4;97;1;2025;10;1;1;1;1;1;475;2;2;1;0;0;0;0;0
8756;2;4;97;1;2025;10;1;1;1;1;1;537;2;2;4;0;0;0;0;0
8757;2;4;97;1;2025;10;1;1;1;1;1;1026;2;2;3;0;0;0;0;0
8758;2;4;97;1;2025;10;1;1;1;1;1;1055;2;2;1;0;0;0;0;0
8759;2;4;97;1;2025;10;1;1;1;2;2;1015;2;2;1;0;0;1;0;0
8760;2;4;97;1;2025;10;1;1;1;2;2;1997;2;2;3;0;1;1;1;1
8761;2;4;97;1;2025;10;1;1;1;3;3;1018;2;2;4;0;1;1;1;1
8762;2;4;97;1;2025;10;1;1;1;3;3;2004;2;2;3;0;0;0;1;1
8763;2;4;97;1;2025;10;1;1;1;4;4;1023;2;2;3;0;1;1;0;1
8764;2;4;97;1;2025;10;1;1;1;4;4;1052;2;2;1;0;0;0;0;0
8765;2;4;97;1;2816;0;1;1;1;2;2;111;1;3;5;0;1;1;1;1
8766;2;4;97;1;2816;0;1;1;1;1;1;60;2;3;5;0;0;0;0;0
8767;2;4;97;1;2816;0;1;1;1;1;1;121;2;3;1;0;0;0;0;0
8768;2;4;97;10;2836;0;1;1;1;37;1;10;1;4;1;0;0;0;0;0
8769;2;4;97;10;2836;0;1;1;1;37;1;42;2;4;4;0;0;0;0;0
8770;2;4;97;10;2836;0;1;1;1;37;1;73;2;4;4;0;0;0;0;0
8771;2;4;97;10;2836;0;1;1;1;37;1;778;2;4;4;0;0;0;0;0
8772;2;4;97;10;2836;0;1;1;1;38;2;78;2;4;2;0;0;0;0;0
8773;2;4;97;10;2836;0;1;1;1;40;4;3;2;4;2;0;1;0;0;1
8774;2;4;97;10;2951;7;1;1;1;89;1;8;2;4;4;0;0;0;1;0
8775;2;4;97;11;2957;0;1;1;1;43;3;5;1;4;1;0;1;1;1;0
8776;2;4;97;11;2957;0;1;1;1;41;1;60;2;4;1;0;0;0;0;0
8777;2;4;97;11;2957;0;1;1;1;41;1;18;2;4;1;0;0;0;0;0
8778;2;4;97;11;2957;0;1;1;1;41;1;414;2;4;5;0;0;0;0;0
8779;2;4;97;11;2957;0;1;1;1;42;2;17;2;4;1;0;1;0;1;1
8780;2;4;97;11;2957;0;1;1;1;44;4;2;2;4;1;0;1;1;1;1
8781;2;4;97;11;2994;0;1;1;1;77;1;3;2;4;4;0;1;1;0;0
8782;2;4;97;17;3020;0;1;1;1;66;2;4;1;4;3;0;0;1;0;0
8783;2;4;97;17;3020;0;1;1;1;65;1;24;2;4;5;0;1;0;0;0
8784;2;4;97;17;3020;0;1;1;1;65;1;9;2;4;2;0;0;0;0;1
8785;2;4;97;17;3020;0;1;1;1;68;4;2;2;4;5;0;1;1;1;0
8786;2;4;97;18;3024;0;1;1;1;69;1;48;2;4;5;0;0;0;1;0
8787;2;4;97;18;3024;0;1;1;1;69;1;9;2;4;5;0;1;0;0;1
8788;2;4;97;18;3024;0;1;1;1;72;4;2;2;4;3;0;0;0;1;0
8789;2;4;97;18;3026;0;1;1;1;89;1;4;2;2;2;0;1;0;1;1
8790;2;4;97;19;3036;0;1;1;1;73;1;48;2;4;3;0;1;1;0;0
8791;2;4;97;19;3036;0;1;1;1;73;1;9;2;4;2;0;1;0;0;0
8792;2;4;97;19;3036;0;1;1;1;76;4;4;2;4;1;0;0;1;1;1
8793;2;4;97;19;3037;9;1;1;1;93;1;10;2;4;1;0;1;0;0;1
8794;2;4;97;20;2955;2;1;1;1;77;1;21;2;4;1;0;1;1;0;1
8795;2;4;97;20;2995;0;1;1;1;77;1;135;2;4;2;0;0;1;1;0
8796;2;4;97;20;2995;0;1;1;1;80;4;16;2;4;4;0;0;1;0;1
8797;2;4;97;20;2998;24;1;1;1;97;1;25;2;2;1;0;0;0;1;0
8798;2;4;97;21;2012;80;1;1;1;81;1;69;1;3;3;0;0;0;0;0
8799;2;4;97;21;2812;5;1;1;1;81;1;52;2;3;1;0;0;0;0;0
8800;2;4;97;21;3042;0;1;1;1;84;4;6;1;4;5;0;0;0;0;0
8801;2;4;97;21;3042;0;1;1;1;81;1;357;2;4;3;0;0;0;0;0
8802;2;4;97;21;3042;0;1;1;1;84;4;3;2;4;4;0;0;0;0;0
8803;2;4;97;21;4989;981;1;1;1;84;4;5;1;2;5;0;0;0;0;0
8804;2;4;97;21;4989;981;1;1;1;81;1;100;2;2;4;0;0;0;0;0
8805;2;4;97;21;4989;981;1;1;1;81;1;950;2;2;3;0;0;0;0;0
8806;2;4;97;21;4989;981;1;1;1;81;1;969;2;2;2;0;0;0;0;0
8807;2;4;97;21;4989;981;1;1;1;81;1;979;2;2;5;0;0;0;0;0
8808;2;4;97;21;4989;981;1;1;1;84;4;3;2;2;3;0;1;0;1;1
8809;2;4;97;21;4989;981;1;1;1;84;4;965;2;2;5;0;1;1;1;1
8810;2;4;97;22;3040;0;1;1;1;85;1;9;1;2;5;0;0;0;0;0
8811;2;4;97;22;3040;0;1;1;1;85;1;23;2;2;1;0;0;0;0;0
8812;2;4;97;22;3040;0;1;1;1;85;1;16;2;2;3;0;0;0;0;0
8813;2;4;97;22;3040;0;1;1;1;88;4;7;2;2;5;0;0;0;1;0
8814;2;4;97;22;3041;0;1;1;1;81;1;44;2;4;3;0;1;0;1;0
8815;2;4;97;23;2952;0;1;1;1;37;1;9;2;4;1;0;1;1;0;0
8816;2;4;97;23;3028;0;1;1;1;92;4;6;1;3;3;0;1;0;1;1
8817;2;4;97;23;3028;0;1;1;1;89;1;10;2;3;2;0;0;0;0;0
8818;2;4;97;23;3028;0;1;1;1;92;4;3;2;3;2;0;0;1;0;0
8819;2;4;97;24;3038;0;1;1;1;95;3;6;1;4;5;0;0;1;1;0
8820;2;4;97;24;3038;0;1;1;1;93;1;12;2;4;3;0;0;1;0;1
8821;2;4;97;24;3038;0;1;1;1;96;4;3;2;4;1;0;0;1;1;0
8822;2;4;97;25;3002;0;1;1;1;97;1;4;1;3;2;0;1;0;1;0
8823;2;4;97;25;3002;0;1;1;1;97;1;45;2;3;5;0;1;1;1;1
8824;2;4;97;25;3002;0;1;1;1;97;1;68;2;3;4;0;0;0;0;1
8825;2;4;97;25;3002;0;1;1;1;100;4;3;2;3;4;0;0;0;0;0
8826;2;4;97;26;3032;0;1;1;1;101;1;48;2;4;1;0;0;1;1;0
8827;2;4;97;26;3032;0;1;1;1;101;1;23;2;4;3;0;1;0;1;0
8828;2;4;97;26;3032;0;1;1;1;104;4;15;2;4;4;0;1;1;0;1
8829;2;8;97;26;5160;3;1;1;1;101;1;40;2;2;1;0;0;0;0;0
8830;2;8;97;26;5167;0;1;1;1;113;1;2;2;2;4;0;0;0;0;0
8831;2;8;97;26;5178;0;1;1;1;101;1;286;2;3;3;0;0;0;0;0
8832;2;8;97;26;5178;0;1;1;1;102;2;212;2;3;1;0;0;0;0;0
8833;2;8;97;26;5178;0;1;1;1;103;3;215;2;3;2;0;1;0;0;1
8834;2;8;97;26;5178;0;1;1;1;104;4;217;2;3;3;0;0;0;0;1
8835;2;8;97;26;5178;0;1;1;1;113;1;362;2;3;3;0;1;1;1;0
8836;2;8;97;27;5166;0;1;1;1;101;1;40;2;2;3;0;1;0;0;1
8837;2;8;97;27;5177;0;1;1;1;101;1;24;2;3;1;0;1;0;0;0
8838;2;8;97;28;5157;8;1;1;1;109;1;17;2;3;4;0;1;1;0;0
8839;2;8;97;28;5164;0;1;1;1;105;1;9;2;2;4;0;1;0;0;0
8840;2;8;97;28;5164;0;1;1;1;112;4;3;2;2;3;0;1;1;0;0
8841;2;8;97;28;5176;0;1;1;1;105;1;54;2;3;4;0;1;0;0;0
8842;2;8;97;28;5249;0;1;1;1;121;1;5;1;2;1;0;0;0;0;1
8843;2;8;97;28;5249;0;1;1;1;109;1;129;2;2;4;0;0;1;0;1
8844;2;8;97;28;5249;0;1;1;1;112;4;3;2;2;4;0;0;1;0;0
8845;2;8;97;28;5277;0;0;1;1;121;1;5;2;3;4;0;1;0;0;1
8846;2;8;97;29;5163;0;1;1;1;109;1;46;2;2;3;0;1;1;0;0
8847;2;8;97;29;5246;0;0;1;1;126;2;6;1;4;5;0;1;1;0;1
8848;2;8;97;29;5246;0;0;1;1;109;1;20;2;4;5;0;0;0;1;0
8849;2;8;97;29;5246;0;0;1;1;116;4;4;2;4;4;0;1;0;0;0
8850;2;8;97;30;5171;0;1;1;1;113;1;2;2;2;1;0;1;1;0;1
8851;2;8;97;30;5171;0;1;1;1;117;1;39;2;2;2;0;0;0;0;0
8852;2;8;97;31;5174;0;1;1;1;109;1;2;2;2;4;0;0;0;0;0
8853;2;8;97;31;5174;0;1;1;1;121;1;38;2;2;5;0;1;0;1;0
8854;2;8;97;31;5278;0;0;1;1;134;2;10;1;3;2;0;0;0;1;0
8855;2;8;97;31;5278;0;0;1;1;121;1;14;2;3;3;0;0;1;1;0
8856;2;8;97;31;5278;0;0;1;1;124;4;8;2;3;2;0;0;0;0;1
8857;2;4;98;1;2333;0;1;1;1;1;1;32;2;4;2;0;1;0;1;1
8858;2;4;98;1;2333;0;1;1;1;81;1;3;2;4;2;0;0;0;1;1
8859;2;4;98;1;3163;0;1;1;1;2;2;64;1;2;5;0;0;1;1;1
8860;2;4;98;1;3163;0;1;1;1;1;1;448;2;2;2;0;0;1;0;1
8861;2;4;98;1;3163;0;1;1;1;1;1;756;2;2;3;0;0;1;0;0
8862;2;4;98;1;3163;0;1;1;1;2;2;61;2;2;2;0;0;1;1;0
8863;2;4;98;1;3163;0;1;1;1;2;2;446;2;2;5;0;1;1;0;1
8864;2;4;98;1;3163;0;1;1;1;3;3;62;2;2;1;0;1;1;1;0
8865;2;4;98;1;3163;0;1;1;1;3;3;437;2;2;3;0;0;0;1;1
8866;2;4;98;1;3163;0;1;1;1;4;4;62;2;2;4;0;1;0;0;1
8867;2;4;98;1;3163;0;1;1;1;4;4;747;2;2;3;0;1;1;0;0
8868;2;4;98;10;3165;0;1;1;1;37;1;29;1;1;3;0;0;0;0;0
8869;2;4;98;10;3165;0;1;1;1;37;1;47;2;1;5;0;0;0;0;0
8870;2;4;98;10;3165;0;1;1;1;37;1;126;2;1;3;0;0;0;0;0
8871;2;4;98;10;3165;0;1;1;1;37;1;128;2;1;3;0;0;0;0;0
8872;2;4;98;10;3165;0;1;1;1;37;1;365;2;1;1;0;0;0;0;0
8873;2;4;98;10;3165;0;1;1;1;37;1;515;2;1;5;0;0;0;0;0
8874;2;4;98;10;3165;0;1;1;1;38;2;23;2;1;3;0;0;0;0;0
8875;2;4;98;10;3165;0;1;1;1;38;2;126;2;1;1;0;0;0;0;0
8876;2;4;98;10;3165;0;1;1;1;38;2;142;2;1;1;0;0;0;0;0
8877;2;4;98;10;3165;0;1;1;1;38;2;359;2;1;5;0;0;0;0;0
8878;2;4;98;10;3165;0;1;1;1;39;3;24;2;1;2;0;0;1;0;0
8879;2;4;98;10;3165;0;1;1;1;39;3;127;2;1;5;0;1;1;1;1
8880;2;4;98;10;3165;0;1;1;1;39;3;150;2;1;4;0;1;0;1;1
8881;2;4;98;10;3165;0;1;1;1;39;3;358;2;1;5;0;0;1;1;1
8882;2;4;98;10;3165;0;1;1;1;40;4;27;2;1;3;0;0;0;1;0
8883;2;4;98;10;3165;0;1;1;1;40;4;357;2;1;5;0;1;0;0;0
8884;2;4;98;10;3165;0;1;1;1;40;4;503;2;1;2;0;1;0;1;1
8885;2;4;98;11;3169;368;1;1;1;43;3;38;1;4;1;0;1;1;1;1
8886;2;4;98;11;3169;368;1;1;1;41;1;54;2;4;5;0;1;1;1;0
8887;2;4;98;11;3169;368;1;1;1;42;2;31;2;4;2;0;0;1;0;0
8888;2;4;98;11;3169;368;1;1;1;43;3;33;2;4;2;0;0;0;1;1
8889;2;4;98;11;3169;368;1;1;1;44;4;36;2;4;3;0;0;0;0;1
8890;2;4;98;11;3174;102;1;1;0;43;3;5;1;4;3;0;0;0;0;0
8891;2;4;98;11;3174;102;1;1;0;41;1;15;2;4;1;0;0;1;0;0
8892;2;4;98;11;3174;102;1;1;0;41;1;102;2;4;4;0;0;0;1;1
8893;2;4;98;11;3174;102;1;1;0;44;4;3;2;4;4;0;0;1;1;1
8894;2;4;98;17;2993;0;1;1;1;66;2;163;1;4;2;0;0;0;1;1
8895;2;4;98;17;2993;0;1;1;1;65;1;15;2;4;5;0;0;0;0;0
8896;2;4;98;17;2993;0;1;1;1;65;1;733;2;4;4;0;0;0;0;0
8897;2;4;98;17;2993;0;1;1;1;65;1;739;2;4;3;0;0;0;0;0
8898;2;4;98;17;2993;0;1;1;1;65;1;1442;2;4;1;0;0;0;0;0
8899;2;4;98;17;2993;0;1;1;1;66;2;148;2;4;2;0;0;0;0;0
8900;2;4;98;17;2993;0;1;1;1;66;2;524;2;4;4;0;0;0;0;0
8901;2;4;98;17;2993;0;1;1;1;66;2;527;2;4;1;0;0;0;0;0
8902;2;4;98;17;2993;0;1;1;1;66;2;529;2;4;3;0;0;0;0;0
8903;2;4;98;17;2993;0;1;1;1;66;2;734;2;4;2;0;0;0;0;0
8904;2;4;98;17;2993;0;1;1;1;67;3;157;2;4;4;0;1;0;1;1
8905;2;4;98;17;2993;0;1;1;1;67;3;162;2;4;3;0;1;0;0;0
8906;2;4;98;17;2993;0;1;1;1;67;3;527;2;4;2;0;1;1;1;0
8907;2;4;98;17;2993;0;1;1;1;67;3;528;2;4;4;0;1;0;1;0
8908;2;4;98;17;2993;0;1;1;1;67;3;736;2;4;3;0;0;1;1;0
8909;2;4;98;17;2993;0;1;1;1;68;4;160;2;4;1;0;0;0;0;1
8910;2;4;98;17;2993;0;1;1;1;68;4;609;2;4;1;0;1;1;0;1
8911;2;4;98;17;2993;0;1;1;1;68;4;741;2;4;1;0;0;0;0;1
8912;2;4;98;18;2770;0;1;1;1;70;2;98;1;3;2;0;0;0;0;0
8913;2;4;98;18;2770;0;1;1;1;69;1;41;2;3;5;0;0;0;0;0
8914;2;4;98;18;2770;0;1;1;1;69;1;345;2;3;4;0;0;0;0;0
8915;2;4;98;18;2770;0;1;1;1;69;1;843;2;3;4;0;0;0;0;0
8916;2;4;98;18;2770;0;1;1;1;70;2;70;2;3;3;0;0;0;0;0
8917;2;4;98;18;2770;0;1;1;1;70;2;175;2;3;1;0;0;0;0;0
8918;2;4;98;18;2770;0;1;1;1;70;2;359;2;3;1;0;0;0;0;0
8919;2;4;98;18;2770;0;1;1;1;70;2;365;2;3;3;0;0;0;0;0
8920;2;4;98;18;2770;0;1;1;1;71;3;83;2;3;5;0;1;1;0;0
8921;2;4;98;18;2770;0;1;1;1;71;3;108;2;3;3;0;0;1;0;0
8922;2;4;98;18;2770;0;1;1;1;71;3;110;2;3;1;0;0;1;1;1
8923;2;4;98;18;2770;0;1;1;1;71;3;364;2;3;2;0;1;0;1;0
8924;2;4;98;18;2770;0;1;1;1;72;4;94;2;3;3;0;0;0;0;0
8925;2;4;98;18;2770;0;1;1;1;72;4;109;2;3;4;0;0;0;1;1
8926;2;4;98;18;2770;0;1;1;1;72;4;832;2;3;3;0;1;1;1;0
8927;2;4;98;19;3119;0;1;1;1;76;4;60;1;1;4;0;0;0;0;0
8928;2;4;98;19;3119;0;1;1;1;73;1;26;2;1;3;0;0;1;1;1
8929;2;4;98;19;3119;0;1;1;1;73;1;64;2;1;2;0;1;0;1;1
8930;2;4;98;19;3119;0;1;1;1;73;1;1423;2;1;2;0;1;1;1;1
8931;2;4;98;19;3119;0;1;1;1;74;2;108;2;1;4;0;0;1;1;0
8932;2;4;98;19;3119;0;1;1;1;75;3;480;2;1;1;0;0;0;1;1
8933;2;4;98;19;3119;0;1;1;1;75;3;486;2;1;2;0;1;1;0;0
8934;2;4;98;19;3119;0;1;1;1;76;4;59;2;1;2;0;0;1;1;1
8935;2;4;98;19;3119;0;1;1;1;76;4;485;2;1;2;0;1;1;1;1
